LAC,CI,LAC-CI,latitude,longtitude
42265,37971,42265-37971,23.11008,113.317967
42265,34921,42265-34921,23.122996,113.317962
42265,34922,42265-34922,23.122996,113.317962
42265,34923,42265-34923,23.122996,113.317962
42265,37851,42265-37851,23.122228,113.317895
42265,37852,42265-37852,23.122228,113.317895
42267,3141,42267-3141,23.01136,113.31788
42267,3142,42267-3142,23.01136,113.31788
42267,3143,42267-3143,23.01136,113.31788
42265,4206,42265-4206,23.10242,113.31783
42265,36371,42265-36371,23.13513,113.31779
42265,36372,42265-36372,23.13513,113.31779
42265,37161,42265-37161,23.099417,113.317734
42268,28671,42268-28671,22.86394,113.31771
42268,28672,42268-28672,22.86394,113.31771
42268,28673,42268-28673,22.86394,113.31771
42265,35051,42265-35051,23.12098,113.317476
42265,35052,42265-35052,23.12098,113.317476
42265,49911,42265-49911,23.12098,113.317476
42265,49912,42265-49912,23.12098,113.317476
42265,49913,42265-49913,23.12098,113.317476
42265,49914,42265-49914,23.12098,113.317476
42265,49915,42265-49915,23.12098,113.317476
42265,49916,42265-49916,23.12098,113.317476
42265,50001,42265-50001,23.12098,113.317476
42265,50002,42265-50002,23.12098,113.317476
42265,50003,42265-50003,23.12098,113.317476
42265,50031,42265-50031,23.12098,113.317476
42265,50032,42265-50032,23.12098,113.317476
42265,50033,42265-50033,23.12098,113.317476
42265,50101,42265-50101,23.12098,113.317476
42265,50102,42265-50102,23.12098,113.317476
42267,13566,42267-13566,22.95264,113.31746
42267,13567,42267-13567,22.95264,113.31746
42267,13568,42267-13568,22.95264,113.31746
42267,56201,42267-56201,23.01331,113.31744
42265,45901,42265-45901,23.134682,113.317427
42259,44051,42259-44051,23.152934,113.317398
42265,42651,42265-42651,23.09934,113.317345
42265,44581,42265-44581,23.120217,113.317331
42265,56521,42265-56521,23.114541,113.317301
42265,56522,42265-56522,23.114541,113.317301
42261,25506,42261-25506,23.57668,113.3173
42261,25507,42261-25507,23.57668,113.3173
42261,25508,42261-25508,23.57668,113.3173
42265,54571,42265-54571,23.11454,113.3173
42265,54572,42265-54572,23.11454,113.3173
42265,54573,42265-54573,23.11454,113.3173
42267,22271,42267-22271,22.9115,113.3173
42265,41631,42265-41631,23.09807,113.31726
42267,14521,42267-14521,23.0191,113.3172
42267,14522,42267-14522,23.0191,113.3172
42267,14523,42267-14523,23.0191,113.3172
42265,50261,42265-50261,23.11418,113.31717
42265,55091,42265-55091,23.11418,113.31717
42265,55092,42265-55092,23.11418,113.31717
42265,55093,42265-55093,23.11418,113.31717
42265,36651,42265-36651,23.141231,113.317127
42265,31401,42265-31401,23.119412,113.317115
42265,31402,42265-31402,23.119412,113.317115
42265,31403,42265-31403,23.119412,113.317115
42267,2326,42267-2326,22.97148,113.31707
42260,36211,42260-36211,23.184138,113.317053
42265,2901,42265-2901,23.0814,113.317
42265,2902,42265-2902,23.0814,113.317
42265,2903,42265-2903,23.0814,113.317
42267,4931,42267-4931,22.9197,113.31696
42267,4932,42267-4932,22.9197,113.31696
42267,4933,42267-4933,22.9197,113.31696
42265,34931,42265-34931,23.117747,113.316904
42265,34932,42265-34932,23.117747,113.316904
42265,49141,42265-49141,23.122893,113.316836
42265,49142,42265-49142,23.122893,113.316836
42265,49143,42265-49143,23.122893,113.316836
42265,49144,42265-49144,23.122893,113.316836
42265,49145,42265-49145,23.122893,113.316836
42265,49146,42265-49146,23.122893,113.316836
42265,49147,42265-49147,23.122893,113.316836
42265,9171,42265-9171,23.09391,113.31671
42265,9172,42265-9172,23.09391,113.31671
42265,9173,42265-9173,23.09391,113.31671
42265,33991,42265-33991,23.102494,113.316704
42267,59121,42267-59121,22.99094,113.316687
42267,59122,42267-59122,22.99094,113.316687
42267,59123,42267-59123,22.99094,113.316687
42260,24016,42260-24016,23.18944,113.31664
42260,24017,42260-24017,23.18944,113.31664
42260,24018,42260-24018,23.18944,113.31664
42265,52271,42265-52271,23.12781,113.316636
42265,52272,42265-52272,23.12781,113.316636
42265,52273,42265-52273,23.12781,113.316636
42265,52274,42265-52274,23.12781,113.316636
42265,52275,42265-52275,23.12781,113.316636
42265,32821,42265-32821,23.12495,113.316617
42265,32822,42265-32822,23.12495,113.316617
42265,32823,42265-32823,23.12495,113.316617
42265,32831,42265-32831,23.12495,113.316617
42265,32832,42265-32832,23.12495,113.316617
42265,32861,42265-32861,23.12495,113.316617
42265,32862,42265-32862,23.12495,113.316617
42265,32863,42265-32863,23.12495,113.316617
42265,32864,42265-32864,23.12495,113.316617
42265,32891,42265-32891,23.12495,113.316617
42265,32892,42265-32892,23.12495,113.316617
42265,32893,42265-32893,23.12495,113.316617
42265,33221,42265-33221,23.12495,113.316617
42265,33222,42265-33222,23.12495,113.316617
42265,33223,42265-33223,23.12495,113.316617
42265,52111,42265-52111,23.12495,113.316617
42265,52112,42265-52112,23.12495,113.316617
42265,52113,42265-52113,23.12495,113.316617
42265,52114,42265-52114,23.12495,113.316617
42267,58551,42267-58551,22.991234,113.316609
42265,63081,42265-63081,23.13055,113.31656
42265,63082,42265-63082,23.13055,113.31656
42267,32211,42267-32211,23.062731,113.316405
42267,32212,42267-32212,23.062731,113.316405
42267,32213,42267-32213,23.062731,113.316405
42267,40761,42267-40761,23.039722,113.316389
42265,20816,42265-20816,23.08288,113.31638
42265,20817,42265-20817,23.08288,113.31638
42265,20818,42265-20818,23.08288,113.31638
42267,64591,42267-64591,22.98569,113.31637
42267,64592,42267-64592,22.98569,113.31637
42267,64593,42267-64593,22.98569,113.31637
42265,19321,42265-19321,23.137814,113.316367
42265,19322,42265-19322,23.137814,113.316367
42265,20661,42265-20661,23.114046,113.316366
42265,20662,42265-20662,23.114046,113.316366
42265,14991,42265-14991,23.12457,113.31624
42265,14992,42265-14992,23.12457,113.31624
42265,14993,42265-14993,23.12457,113.31624
42267,41201,42267-41201,23.029884,113.316235
42260,2531,42260-2531,23.21126,113.31622
42260,2532,42260-2532,23.21126,113.31622
42260,2533,42260-2533,23.21126,113.31622
42267,21841,42267-21841,23.02984,113.31622
42267,21842,42267-21842,23.02984,113.31622
42267,21843,42267-21843,23.02984,113.31622
42265,44451,42265-44451,23.138799,113.316166
42260,2091,42260-2091,23.19796,113.31615
42260,2092,42260-2092,23.19796,113.31615
42260,2093,42260-2093,23.19796,113.31615
42260,54371,42260-54371,23.17889,113.316146
42260,54372,42260-54372,23.17889,113.316146
42265,36421,42265-36421,23.13653,113.316142
42265,44241,42265-44241,23.138481,113.3161
42267,20446,42267-20446,23.06312,113.31609
42267,20447,42267-20447,23.06312,113.31609
42267,20448,42267-20448,23.06312,113.31609
42267,49531,42267-49531,23.06312,113.31609
42267,49532,42267-49532,23.06312,113.31609
42259,8071,42259-8071,23.15825,113.31608
42259,8072,42259-8072,23.15825,113.31608
42259,8073,42259-8073,23.15825,113.31608
42265,36051,42265-36051,23.13346,113.316023
42265,36052,42265-36052,23.13346,113.316023
42265,34061,42265-34061,23.13945,113.316017
42260,8096,42260-8096,23.18446,113.31601
42260,8097,42260-8097,23.18446,113.31601
42260,8098,42260-8098,23.18446,113.31601
42265,45441,42265-45441,23.133592,113.315906
42265,27691,42265-27691,23.109275,113.315898
42265,27692,42265-27692,23.109275,113.315898
42265,45051,42265-45051,23.137341,113.315882
42265,45052,42265-45052,23.137341,113.315882
42260,49811,42260-49811,23.181177,113.315839
42260,49812,42260-49812,23.181177,113.315839
42265,14801,42265-14801,23.13472,113.31583
42265,14802,42265-14802,23.13472,113.31583
42265,40291,42265-40291,23.130837,113.315781
42265,40292,42265-40292,23.130837,113.315781
42265,40293,42265-40293,23.130837,113.315781
42265,2311,42265-2311,23.08454,113.31577
42265,2312,42265-2312,23.08454,113.31577
42265,2313,42265-2313,23.08454,113.31577
42265,50711,42265-50711,23.11873,113.31573
42265,50712,42265-50712,23.11873,113.31573
42265,45161,42265-45161,23.135697,113.315709
42265,30721,42265-30721,23.118369,113.315647
42265,30722,42265-30722,23.118369,113.315647
42265,39601,42265-39601,23.08819,113.315574
42260,37291,42260-37291,23.163568,113.315562
42261,23261,42261-23261,23.43671,113.31556
42261,23262,42261-23262,23.43671,113.31556
42261,23263,42261-23263,23.43671,113.31556
42265,32481,42265-32481,23.120769,113.315428
42265,32482,42265-32482,23.120769,113.315428
42265,32841,42265-32841,23.117491,113.315393
42267,27411,42267-27411,23.0111,113.31535
42267,27412,42267-27412,23.0111,113.31535
42267,27413,42267-27413,23.0111,113.31535
42265,38541,42265-38541,23.138281,113.315324
42265,33651,42265-33651,23.123029,113.31532
42265,25836,42265-25836,23.17844,113.31531
42265,44591,42265-44591,23.136969,113.315274
42265,36861,42265-36861,23.12143,113.315123
42265,36862,42265-36862,23.12143,113.315123
42265,38271,42265-38271,23.128834,113.31512
42265,41621,42265-41621,23.098463,113.315108
42265,12081,42265-12081,23.12614,113.31509
42265,12082,42265-12082,23.12614,113.31509
42265,38931,42265-38931,23.135998,113.31509
42265,38932,42265-38932,23.135998,113.31509
42267,7921,42267-7921,23.05827,113.31506
42267,7922,42267-7922,23.05827,113.31506
42267,7923,42267-7923,23.05827,113.31506
42260,45451,42260-45451,23.176077,113.31501
42267,5091,42267-5091,22.96792,113.31501
42267,5092,42267-5092,22.96792,113.31501
42267,5093,42267-5093,22.96792,113.31501
42260,10561,42260-10561,23.28851,113.31499
42260,10562,42260-10562,23.28851,113.31499
42260,10563,42260-10563,23.28851,113.31499
42265,44541,42265-44541,23.133273,113.314976
42267,4481,42267-4481,23.04488,113.31497
42267,4482,42267-4482,23.04488,113.31497
42267,4483,42267-4483,23.04488,113.31497
42265,53581,42265-53581,23.103215,113.314952
42265,53582,42265-53582,23.103215,113.314952
42265,53583,42265-53583,23.103215,113.314952
42267,39421,42267-39421,23.037223,113.314946
42267,39422,42267-39422,23.037223,113.314946
42267,39423,42267-39423,23.037223,113.314946
42265,54221,42265-54221,23.11839,113.314894
42265,36251,42265-36251,23.127655,113.31488
42265,36252,42265-36252,23.127655,113.31488
42260,35541,42260-35541,23.184239,113.314872
42260,35542,42260-35542,23.184239,113.314872
42260,6286,42260-6286,23.25957,113.314847
42260,6287,42260-6287,23.25957,113.314847
42260,6288,42260-6288,23.25957,113.314847
42265,43801,42265-43801,23.126087,113.314795
42265,43802,42265-43802,23.126087,113.314795
42267,3081,42267-3081,23.0256,113.3147
42267,3082,42267-3082,23.0256,113.3147
42267,3083,42267-3083,23.0256,113.3147
42265,39611,42265-39611,23.133869,113.314683
42265,22531,42265-22531,23.12158,113.31467
42265,22532,42265-22532,23.12158,113.31467
42265,22533,42265-22533,23.12158,113.31467
42265,17766,42265-17766,23.12049,113.31458
42265,17767,42265-17767,23.12049,113.31458
42267,19931,42267-19931,23.01187,113.31454
42267,19932,42267-19932,23.01187,113.31454
42265,44471,42265-44471,23.120858,113.314532
42260,42791,42260-42791,23.418801,113.314491
42265,20016,42265-20016,23.093538,113.31447
42265,20017,42265-20017,23.093538,113.31447
42265,20018,42265-20018,23.093538,113.31447
42265,19356,42265-19356,23.10029,113.31445
42265,19357,42265-19357,23.10029,113.31445
42265,19358,42265-19358,23.10029,113.31445
42267,39231,42267-39231,23.062951,113.314373
42260,21131,42260-21131,23.22511,113.31437
42260,21132,42260-21132,23.22511,113.31437
42265,44111,42265-44111,23.118425,113.314353
42260,6841,42260-6841,23.201022,113.314272
42260,6843,42260-6843,23.201022,113.314272
42265,36641,42265-36641,23.136054,113.314264
42265,36642,42265-36642,23.136054,113.314264
42265,8381,42265-8381,23.14023,113.31421
42265,8382,42265-8382,23.14023,113.31421
42265,8383,42265-8383,23.14023,113.31421
42265,25231,42265-25231,23.13614,113.31412
42265,25232,42265-25232,23.13614,113.31412
42265,25233,42265-25233,23.13614,113.31412
42265,15051,42265-15051,23.10179,113.3141
42265,15052,42265-15052,23.10179,113.3141
42265,15053,42265-15053,23.10179,113.3141
42267,4541,42267-4541,23.01694,113.31409
42267,4542,42267-4542,23.01694,113.31409
42267,4543,42267-4543,23.01694,113.31409
42265,9121,42265-9121,23.09505,113.31408
42265,9122,42265-9122,23.09505,113.31408
42265,9123,42265-9123,23.09505,113.31408
42265,32361,42265-32361,23.131456,113.314015
42265,33421,42265-33421,23.117384,113.313932
42265,33422,42265-33422,23.117384,113.313932
42265,33423,42265-33423,23.117384,113.313932
42267,24261,42267-24261,22.91117,113.31389
42267,24262,42267-24262,22.91117,113.31389
42267,24263,42267-24263,22.91117,113.31389
42265,3806,42265-3806,23.0835,113.31388
42265,3807,42265-3807,23.0835,113.31388
42265,3808,42265-3808,23.0835,113.31388
42265,28226,42265-28226,23.13696,113.31386
42267,3341,42267-3341,22.98102,113.31384
42267,3342,42267-3342,22.98102,113.31384
42267,3343,42267-3343,22.98102,113.31384
42265,37361,42265-37361,23.12071,113.31379
42265,39591,42265-39591,23.123333,113.313777
42265,39592,42265-39592,23.123333,113.313777
42265,39593,42265-39593,23.123333,113.313777
42260,7111,42260-7111,23.18634,113.31373
42260,7112,42260-7112,23.18634,113.31373
42260,7113,42260-7113,23.18634,113.31373
42265,33881,42265-33881,23.118249,113.313699
42265,44181,42265-44181,23.136023,113.313686
42267,32451,42267-32451,23.067022,113.313664
42265,27041,42265-27041,23.10711,113.31362
42265,27042,42265-27042,23.10711,113.31362
42265,27043,42265-27043,23.10711,113.31362
42268,10906,42268-10906,22.84444,113.31362
42268,10907,42268-10907,22.84444,113.31362
42268,10908,42268-10908,22.84444,113.31362
42265,3471,42265-3471,23.13084,113.31361
42265,3472,42265-3472,23.13084,113.31361
42265,27981,42265-27981,23.11594,113.31348
42265,27982,42265-27982,23.11594,113.31348
42265,27983,42265-27983,23.11594,113.31348
42265,32381,42265-32381,23.131375,113.313416
42265,32382,42265-32382,23.131375,113.313416
42265,33331,42265-33331,23.099225,113.313406
42260,9016,42260-9016,23.36208,113.31338
42260,9017,42260-9017,23.36208,113.31338
42260,9018,42260-9018,23.36208,113.31338
42267,26251,42267-26251,23.04077,113.31337
42267,26252,42267-26252,23.04077,113.31337
42267,26253,42267-26253,23.04077,113.31337
42265,9161,42265-9161,23.09127,113.31332
42265,9162,42265-9162,23.09127,113.31332
42265,9163,42265-9163,23.09127,113.31332
42265,35351,42265-35351,23.137807,113.313269
42265,44341,42265-44341,23.14804,113.313199
42260,7011,42260-7011,23.1765,113.31318
42260,7012,42260-7012,23.1765,113.31318
42260,7013,42260-7013,23.1765,113.31318
42267,40841,42267-40841,23.01842,113.31317
42265,32601,42265-32601,23.140726,113.313066
42265,2681,42265-2681,23.1194,113.31296
42265,2682,42265-2682,23.1194,113.31296
42265,14601,42265-14601,23.13259,113.3129
42265,14602,42265-14602,23.13259,113.3129
42265,14603,42265-14603,23.13259,113.3129
42265,44901,42265-44901,23.119119,113.312851
42265,45411,42265-45411,23.123538,113.312816
42265,45412,42265-45412,23.123538,113.312816
42265,45413,42265-45413,23.123538,113.312816
42265,43931,42265-43931,23.122865,113.312753
42265,45731,42265-45731,23.120043,113.312716
42265,35761,42265-35761,23.126237,113.312709
42265,49021,42265-49021,23.121693,113.31265
42265,49022,42265-49022,23.121693,113.31265
42265,44371,42265-44371,23.125584,113.312584
42267,2146,42267-2146,23.02467,113.31257
42265,4396,42265-4396,23.09117,113.31252
42265,39501,42265-39501,23.098285,113.312473
42267,25841,42267-25841,22.95811,113.31247
42267,25842,42267-25842,22.95811,113.31247
42260,58421,42260-58421,23.174691,113.312441
42260,2191,42260-2191,23.215114,113.312338
42260,2192,42260-2192,23.215114,113.312338
42260,2193,42260-2193,23.215114,113.312338
42265,44931,42265-44931,23.128323,113.312273
42265,45881,42265-45881,23.129712,113.312225
42265,44251,42265-44251,23.117546,113.312211
42265,57951,42265-57951,23.12128,113.31218
42265,38231,42265-38231,23.119978,113.312169
42265,35181,42265-35181,23.086714,113.312088
42265,35182,42265-35182,23.086714,113.312088
42265,18516,42265-18516,23.12825,113.31206
42265,18517,42265-18517,23.12825,113.31206
42265,53031,42265-53031,23.12073,113.31206
42265,53032,42265-53032,23.12073,113.31206
42265,53033,42265-53033,23.12073,113.31206
42267,24211,42267-24211,22.90412,113.31199
42267,24212,42267-24212,22.90412,113.31199
42267,24213,42267-24213,22.90412,113.31199
42265,39901,42265-39901,23.127164,113.311978
42265,39902,42265-39902,23.127164,113.311978
42265,31981,42265-31981,23.08853,113.311962
42265,31982,42265-31982,23.08853,113.311962
42260,18681,42260-18681,23.17369,113.31184
42260,18682,42260-18682,23.17369,113.31184
42260,18683,42260-18683,23.17369,113.31184
42265,51991,42265-51991,23.118475,113.311831
42265,51992,42265-51992,23.118475,113.311831
42265,51993,42265-51993,23.118475,113.311831
42265,51994,42265-51994,23.118475,113.311831
42260,39521,42260-39521,23.20373,113.31178
42265,8881,42265-8881,23.13613889,113.31175
42265,8882,42265-8882,23.13613889,113.31175
