,lat,long,roleID
42260-2091,23.197960000000002,113.31615,5
42260-2092,23.197960000000002,113.31615,5
42260-2093,23.197960000000002,113.31615,5
10317-29801,23.16648,113.25549,5
10321-54574,23.342638,113.284269,5
10321-54577,23.336829,113.290594,5
10026-41821,23.223352,113.33683899999998,5
10325-17496,23.16538,113.38988,5
42265-30073,23.10615,113.35276999999999,5
10325-17495,23.16538,113.38988,5
10014-35587,23.14677,113.22965,5
42265-30072,23.10615,113.35276999999999,5
42289-27903,23.63286,113.63694,5
42289-27902,23.63286,113.63694,5
42289-27901,23.63286,113.63694,5
10014-35588,23.14677,113.22965,5
42265-6413,23.14058,113.28138999999999,5
42265-6412,23.14058,113.28138999999999,5
42265-6411,23.14058,113.28138999999999,5
10315-29744,23.15134,113.24996999999999,5
10021-48354,23.54324,113.49603,4
42268-23742,22.88063,113.42336,5
42259-632,23.16238,113.34212,5
42259-631,23.16238,113.34212,5
42268-23741,22.88063,113.42336,5
9481-28122,23.089764000000002,113.258379,5
9481-28123,23.089764000000002,113.258379,5
9481-28121,23.089764000000002,113.258379,5
9423-37871,23.106724,113.30523500000001,5
9423-37872,23.106724,113.30523500000001,5
10023-13686,23.125224,113.595228,5
10023-13684,23.126323,113.59938700000001,5
10023-13685,23.124779999999998,113.59901200000002,5
10034-42271,23.13768,113.40245,5
10040-22510,23.18443,113.5175,5
9489-50208,23.12583,113.25148999999999,5
9489-50209,23.12583,113.25148999999999,5
10031-49791,22.802712,113.546803,5
42259-61942,0.0,0.0,0
42259-61943,0.0,0.0,0
42259-61941,0.0,0.0,0
9748-48116,23.62229,113.4781,0
10023-39468,0.0,0.0,0
42267-49972,23.01216,113.36433500000001,5
10032-10144,22.796218,113.61433999999998,5
42267-49971,23.01216,113.36433500000001,5
10027-55851,23.194191,113.68071299999998,3
9442-42483,23.052923999999997,113.39883999999999,5
10027-55853,23.192389000000002,113.674152,0
42260-8013,23.19727,113.24838999999999,5
10325-10264,23.170722,113.39276799999999,5
10325-10265,23.171184,113.392982,5
42265-10943,23.08817,113.36743999999999,5
42265-10942,23.08817,113.36743999999999,5
42265-10941,23.08817,113.36743999999999,5
9734-50451,23.152829999999998,113.24745,5
10315-16564,0.0,0.0,0
42265-45743,23.125051000000003,113.327656,5
42265-45742,23.125051000000003,113.327656,5
42265-45741,23.125051000000003,113.327656,5
42265-11091,23.102710000000002,113.35723,5
42265-45744,23.125051000000003,113.327656,5
9425-52064,23.170556,113.413101,5
9425-52065,0.0,0.0,0
9425-52066,0.0,0.0,0
9425-52067,23.171141,113.414243,5
9425-52061,23.170188,113.413546,5
10035-12384,23.23661,113.24963999999999,5
10018-48337,0.0,0.0,0
10041-35612,23.18957,113.26061999999999,5
10302-65423,23.06874,113.5261,5
10035-18122,23.23208,113.26437,5
10035-18121,23.23208,113.26437,5
10302-65427,23.0581,113.52058999999998,5
10302-65426,23.06874,113.5261,5
10302-65425,23.06874,113.5261,5
10302-65424,23.06874,113.5261,5
9435-50781,0.0,0.0,0
10302-65429,23.0581,113.52058999999998,5
10302-65428,23.0581,113.52058999999998,5
42259-5756,0.0,0.0,0
42259-5757,0.0,0.0,0
10328-49357,23.13788,113.29648,5
10038-59741,23.155944,113.505174,5
10038-59743,23.163651,113.499257,5
10038-59742,23.156710999999998,113.497424,5
10312-37922,23.126498,113.241755,5
42260-7677,0.0,0.0,0
10312-37921,23.126498,113.241755,5
10327-52262,23.15457,113.30586000000001,5
10327-52263,23.15457,113.30586000000001,5
9454-31737,23.09318,113.29314,5
9489-50974,23.131091,113.24918899999999,5
42265-48211,23.124979999999997,113.27471000000001,5
9425-10644,23.169518,113.41595600000001,5
10007-20444,23.443796,113.17634199999999,5
10007-20445,23.440846,113.17609099999999,5
10007-20446,23.443335,113.1747,5
9481-33522,23.089764000000002,113.258379,5
9481-33523,23.089764000000002,113.258379,5
42265-12543,0.0,0.0,0
9481-33521,23.089764000000002,113.258379,5
9437-52453,23.142220000000002,113.2558,5
9457-49469,23.385779,113.420997,5
9457-49468,23.384301,113.425868,5
9457-49467,0.0,0.0,0
42267-33933,23.07466,113.40571000000001,5
42267-33932,23.07466,113.40571000000001,5
42267-33931,23.07466,113.40571000000001,5
10320-36064,23.21964,113.26423999999999,5
10323-27044,23.30558,113.80885,5
42259-55121,23.190345,113.43891799999999,5
9459-52779,23.14718,113.33965,5
42269-35691,23.06162,113.52054,5
9482-56462,23.098364,113.266977,5
42263-23851,22.75862,113.5981,5
9746-29502,23.15618,113.21563,5
9746-29501,23.15618,113.21563,5
42263-23852,22.75862,113.5981,5
10332-25754,22.900401000000002,113.3965,5
10332-25755,22.897323,113.400916,5
10332-25756,22.895335,113.399165,5
42266-47711,23.113682999999998,113.253009,5
42266-48721,23.130295999999998,113.262775,5
9461-12792,22.993482999999998,113.38229,5
9461-12793,22.999984,113.373686,5
9461-12791,22.999988000000002,113.38258400000001,5
10043-38398,23.14464,113.29666999999999,5
9484-51923,23.11844,113.26936,5
42259-59662,23.2014,113.38718,5
9484-51922,23.118704,113.270726,5
42261-12462,23.37831,113.20369,5
42261-12463,23.37831,113.20369,5
9469-26964,23.098581,113.31893799999999,5
42261-12461,23.37831,113.20369,5
9473-44691,23.387808,113.21885800000001,5
9480-15765,23.092389999999998,113.35536,5
9480-15764,23.092389999999998,113.35536,5
9480-15766,23.092389999999998,113.35536,5
42260-22201,23.2793,113.28477,5
42260-22202,23.2793,113.28477,5
42260-22203,23.2793,113.28477,5
42265-6742,0.0,0.0,0
42259-45531,23.131129,113.353748,5
9477-25131,23.32937,113.19466000000001,5
9477-25133,23.32937,113.19466000000001,5
9477-25132,23.32937,113.19466000000001,5
42266-13981,23.06046,113.28735,5
42266-8272,23.12875,113.24179,5
42266-8273,23.12875,113.24179,5
42267-31152,23.0401,113.3549,5
42259-50981,0.0,0.0,0
42288-64262,23.34211,113.84324,3
42288-64261,23.34211,113.84324,3
9746-25084,23.162217000000002,113.190418,5
9461-22638,22.990163,113.395133,5
9461-22639,22.994026,113.39060800000001,5
42267-15371,23.01725,113.38799999999999,5
42267-15373,23.01725,113.38799999999999,5
42267-15372,23.01725,113.38799999999999,5
9461-22637,22.995394,113.394253,5
10310-40811,23.366089000000002,113.19779399999999,5
42260-40661,23.191645,113.25625900000001,5
10309-47338,22.795829,113.365771,0
9469-30121,23.098416,113.313503,5
10023-51123,23.128521,113.608098,5
42266-31331,0.0,0.0,0
10023-51125,23.131525,113.597226,5
9452-56291,23.122747,113.29354199999999,5
42268-5921,22.94267,113.35672,5
10039-11947,23.53235,113.6045,5
42265-63743,23.12085,113.33331000000001,5
42265-63742,23.12085,113.33331000000001,5
42265-63741,23.12085,113.33331000000001,5
10010-19094,23.08791,113.31911000000001,5
9664-39054,22.802944,113.52839099999998,5
10312-27237,23.133115,113.240986,5
9437-31271,23.13362,113.25921000000001,5
42265-36252,23.127654999999997,113.31488,5
42265-36251,23.127654999999997,113.31488,5
9439-52438,0.0,0.0,0
42265-26733,23.11487,113.32683999999999,5
42261-14172,23.478061,113.172169,5
42261-14173,23.478061,113.172169,5
42261-14171,23.478061,113.172169,5
9424-24864,23.102645000000003,113.366596,5
9495-47949,23.13811,113.31965,5
9424-24867,23.102645000000003,113.366596,5
9432-24768,22.928652,113.372901,5
9432-24769,22.931289000000003,113.36939199999999,5
9432-24767,22.932641,113.37314199999999,5
10299-14331,23.126839999999998,113.35633999999999,5
9495-47947,23.13811,113.31965,5
42289-51481,23.592883,113.618944,4
10327-20887,23.15418,113.30683,5
42260-9662,0.0,0.0,0
42260-9663,0.0,0.0,0
42260-9661,0.0,0.0,0
9483-28713,23.12337,113.41741999999999,5
9483-28712,23.12337,113.41741999999999,5
9483-28711,23.12337,113.41741999999999,5
42266-551,23.11074,113.25635,5
42266-552,23.11074,113.25635,5
42266-553,23.11074,113.25635,5
9741-51654,23.124409,113.62548799999999,5
10326-41241,22.991245000000003,113.311609,5
9496-10957,23.1123743236,113.56254682,5
42260-57721,23.219693,113.267416,5
9508-32136,23.12097,113.27083999999999,5
9442-25574,23.040553,113.452859,5
9508-32134,23.12097,113.27083999999999,5
9508-32135,23.12097,113.27083999999999,5
9508-45481,23.131869000000002,113.268922,5
10014-57797,23.146214,113.234471,5
10010-58731,23.08811,113.32642,5
10010-58733,23.08811,113.32642,5
10010-58732,23.08811,113.32642,5
9453-32397,23.137629999999998,113.26956000000001,5
10311-50431,23.07701,113.28831000000001,5
10311-50432,23.07701,113.28831000000001,5
10311-50433,23.07701,113.28831000000001,5
10031-39339,22.757170000000002,113.56812099999999,5
10310-11191,23.366968,113.187393,5
10310-11193,23.361183,113.18806200000002,5
10310-11192,23.360587,113.18879799999999,5
9500-29047,23.09309,113.27658000000001,5
9500-29048,23.09309,113.27658000000001,5
9500-29049,23.09309,113.27658000000001,5
9431-22498,22.950453,113.40768500000001,5
42289-24718,23.65309,113.50006,3
42289-24717,23.65309,113.50006,3
42289-24716,23.65309,113.50006,3
9484-29444,23.11947,113.26257,5
10311-10181,23.079729999999998,113.28327,5
42265-38031,23.118879999999997,113.32048999999999,5
42265-41331,23.08896,113.30946000000002,5
42261-12813,23.43692,113.42016000000001,5
42261-12812,23.43692,113.42016000000001,5
42261-12811,23.43692,113.42016000000001,5
10031-14611,22.804113,113.556005,5
10031-14613,22.802607000000002,113.549573,5
10031-14612,22.801021,113.553491,5
10038-26624,23.154220000000002,113.53072,5
10038-26625,23.154220000000002,113.53072,5
10038-26626,23.154220000000002,113.53072,5
10038-26627,23.15917,113.5217,5
10312-23694,23.135,113.2421,5
10038-26628,23.15917,113.5217,5
9454-56379,23.095423999999998,113.30093899999999,5
9461-20788,23.005968,113.374803,5
10023-32954,23.129824,113.599122,5
10021-17918,23.464032999999997,113.299246,3
10021-17919,23.464221,113.28063300000001,4
42259-17537,0.0,0.0,0
10021-17917,23.483141,113.285454,3
10040-33577,23.18156,113.44875,5
42259-17533,0.0,0.0,0
10333-13516,23.426609,113.226437,5
10333-13517,23.426202,113.21708500000001,5
10333-13514,0.0,0.0,0
10333-13515,23.422199,113.22822,5
10333-13512,23.417114,113.19333999999999,5
10333-13513,23.421867000000002,113.19445800000001,5
10333-13511,23.420911,113.196477,5
10038-45337,0.0,0.0,0
10333-13519,23.419283,113.212378,5
9424-19691,23.104118,113.360004,5
10035-36236,23.23236,113.24928999999999,5
10035-36235,23.23236,113.24928999999999,5
10035-36234,23.23236,113.24928999999999,5
42260-55812,23.211370000000002,113.25943799999999,5
10315-19817,23.14826,113.25295,5
9482-24367,23.10105,113.26496999999999,5
10040-46757,23.191274,113.44572,5
10040-46758,23.190364000000002,113.44343300000001,5
9482-24369,23.10105,113.26496999999999,5
9482-24368,23.10105,113.26496999999999,5
9437-40897,23.14225,113.25533,5
42260-18888,0.0,0.0,0
9432-57541,22.950239,113.41721899999999,5
42259-41881,23.132391000000002,113.343748,5
42260-18886,0.0,0.0,0
9437-40898,23.14225,113.25533,5
9452-33052,23.12009,113.28246000000001,5
9432-26854,22.949673,113.39180400000001,5
9432-26855,22.941439000000003,113.39199199999999,5
9482-48371,23.10587,113.26548999999999,5
9423-52585,23.12143,113.31513000000001,5
42265-45851,23.127932,113.32183899999998,5
9745-51048,23.405569,113.24689,5
42266-7591,0.0,0.0,0
42266-7593,0.0,0.0,0
9736-58858,23.07189,113.31833999999999,5
9736-58859,23.07189,113.31833999999999,5
9483-46914,23.10709,113.44205,5
9483-46917,23.09706,113.44256999999999,5
9736-58857,23.07189,113.31833999999999,5
10024-48384,23.48469,113.91282700000001,0
10024-48385,0.0,0.0,0
10024-48386,23.480518,113.9096,0
10004-11197,23.190225,113.32343600000002,5
9492-44404,23.113681,113.297651,5
10041-57026,0.0,0.0,0
9746-50864,23.158929,113.223201,5
10038-48424,0.0,0.0,0
9746-50866,23.16173,113.22097600000001,5
42267-2146,23.02467,113.31257,5
9474-48987,23.137094,113.328868,5
9444-43006,23.048396,113.273896,5
9444-43005,23.046018,113.276176,5
9444-43004,23.049960000000002,113.28103999999999,5
42259-31971,0.0,0.0,0
42267-34293,23.03443,113.40711,5
42267-34292,23.03443,113.40711,5
42267-34291,23.03443,113.40711,5
9742-19874,23.173789000000003,113.787182,5
42265-47591,23.123754,113.32611599999998,5
42265-47592,23.123754,113.32611599999998,5
42265-47593,23.123754,113.32611599999998,5
42259-16881,0.0,0.0,0
42259-37481,23.15355,113.34311000000001,5
42259-37482,23.15355,113.34311000000001,5
42259-37483,23.15355,113.34311000000001,5
9479-21637,23.15157,113.33481,5
42260-40301,0.0,0.0,0
10307-57606,23.5844,113.23878500000001,0
9692-25724,22.940089,113.361455,5
10024-51492,23.463485000000002,113.72586000000001,3
10024-51493,23.492017,113.74205400000001,0
42266-54311,23.134821,113.25206599999999,5
10326-27354,22.993996,113.322952,5
42266-54312,23.134821,113.25206599999999,5
9451-41217,23.13908,113.27649,5
9451-41214,23.13908,113.27649,5
9692-12223,0.0,0.0,0
10033-47938,23.16441,113.42128000000001,5
42265-44581,23.120217,113.31733100000001,5
10033-47937,23.16441,113.42128000000001,5
42259-36281,23.148991,113.32800300000001,5
42259-36282,23.148991,113.32800300000001,5
42289-29996,23.61917,113.32083999999999,3
42289-29997,23.61917,113.32083999999999,3
9739-17641,22.949651,113.348896,5
42267-5491,23.01868,113.3418,5
42267-5492,23.01868,113.3418,5
10034-52497,23.12667,113.40921000000002,5
42289-29998,23.61917,113.32083999999999,3
9432-22769,22.94322,113.38036399999999,5
42289-16312,23.55228,113.58481,5
42289-16313,23.55228,113.58481,5
42289-16311,23.55228,113.58481,5
10024-50179,23.395185,113.82978700000001,5
9741-33907,23.131823999999998,113.618944,5
9741-33909,23.131978,113.61442199999999,5
9741-33908,23.128588,113.614649,5
10022-65482,22.989310999999997,113.501828,5
10022-65483,23.023618,113.507246,3
9438-58434,23.088944,113.306321,5
42268-30881,22.82155,113.48528,5
42268-30883,22.82155,113.48528,5
42268-30882,22.82155,113.48528,5
42267-28704,23.0605,113.3867,5
42267-28705,23.0605,113.3867,5
42267-28706,23.0605,113.3867,5
10315-30981,23.15175,113.25676999999999,5
10328-37681,23.133570000000002,113.30106,5
10306-65424,0.0,0.0,0
10306-65423,0.0,0.0,0
10306-65422,22.996115,113.24813799999998,3
10306-65421,22.982081,113.257248,5
10306-65420,22.973606,113.24738400000001,3
10040-15226,23.21389,113.47993999999998,4
10040-15225,23.21389,113.47993999999998,4
10040-15224,23.21389,113.47993999999998,4
42259-17241,0.0,0.0,0
42259-17242,0.0,0.0,0
42259-17243,0.0,0.0,0
9493-10982,23.12489,113.37881000000002,5
9493-10983,23.12489,113.37881000000002,5
9493-10981,23.12489,113.37881000000002,5
42259-60141,23.277179999999998,113.41342,3
9440-18288,23.24445,113.21583000000001,5
9493-10984,23.12489,113.37881000000002,5
42259-60142,23.277179999999998,113.41342,3
9440-18285,23.253970000000002,113.20825,5
9440-18284,23.253970000000002,113.20825,5
9440-18287,23.24445,113.21583000000001,5
42266-7861,23.06873,113.30261000000002,5
42266-7862,23.06873,113.30261000000002,5
42266-7863,23.06873,113.30261000000002,5
9491-51758,23.102773000000003,113.353977,5
9491-51759,23.103633,113.35493999999998,5
10307-51292,23.509632999999997,113.270921,4
10307-51293,23.51572,113.24936699999999,5
10307-51291,23.518801,113.267597,4
9491-51751,23.104467,113.35303799999998,5
9491-51757,23.102773000000003,113.353109,5
10325-44807,0.0,0.0,0
42265-18368,23.12346,113.310698,5
42265-18367,23.12346,113.310698,5
42265-18366,23.12346,113.310698,5
10324-50621,23.55556,113.58968,5
10332-13971,22.915670000000002,113.39166200000001,5
10332-13973,22.915648,113.38856200000001,5
10332-13972,22.905245,113.39275400000001,5
9422-32577,23.1969,113.35025,5
42275-24393,23.39343,113.06545,5
9434-57957,22.953110000000002,113.371007,5
42275-24391,23.39343,113.06545,5
9461-41787,23.009065,113.380384,5
42288-23068,23.46195,113.7186,3
9457-41847,23.38655,113.40033999999999,5
42288-23067,23.46195,113.7186,3
42288-23066,23.46195,113.7186,3
10037-21121,23.372624,113.131656,5
10037-21123,0.0,0.0,0
10037-21122,23.361907000000002,113.12734499999999,5
9483-49251,23.110614,113.425022,5
9430-20027,23.25777,113.26245,5
10007-56752,0.0,0.0,0
42261-58461,23.400982,113.227071,5
42261-58462,23.400982,113.227071,5
9731-12987,23.190179999999998,113.27505,5
10316-28454,23.12521,113.26217,5
10029-58984,0.0,0.0,0
42268-37141,22.936721,113.36471999999999,5
10327-49891,23.152548,113.31001299999998,5
10037-17319,23.390094,113.074949,5
10037-17318,23.381281,113.076881,5
10037-17317,23.389105999999998,113.081883,5
10037-17314,23.443073000000002,113.040159,2
10037-17311,23.417309,113.029575,2
42265-9171,23.09391,113.31671000000001,5
10310-24334,23.381284,113.19376000000001,5
42267-52651,23.017129999999998,113.350404,5
42265-9172,23.09391,113.31671000000001,5
9452-28414,23.1298,113.29656999999999,5
42266-22062,23.09091,113.29996000000001,5
42266-22063,23.09091,113.29996000000001,5
42266-22061,23.09091,113.29996000000001,5
42268-26331,22.8778,113.4723,5
42268-26332,22.8778,113.4723,5
42268-26333,22.8778,113.4723,5
9508-27808,23.12509,113.27472,5
9508-27809,23.12509,113.27472,5
9508-27807,23.12509,113.27472,5
9506-10711,23.73824,113.72977,3
9506-10712,23.73824,113.72977,3
9506-10713,23.73824,113.72977,3
10326-18195,23.006232,113.310331,5
10321-51226,23.341070000000002,113.28346,5
10321-51225,0.0,0.0,0
10321-51224,0.0,0.0,0
10326-18191,23.001194,113.331232,5
10326-18192,22.999532000000002,113.329043,5
10038-23065,23.137684,113.54356899999999,5
10038-23064,23.133028,113.55019899999999,5
10038-23066,23.136221,113.547201,5
42259-21212,23.202332000000002,113.453905,5
42259-21213,23.202332000000002,113.453905,5
42259-21211,23.202332000000002,113.453905,5
10309-35395,22.806407999999998,113.39769299999999,5
